seance_id,film_id,salle_id,date_seance,creneau,jour_semaine,nb_spectateurs,taux_occupation
1447,94,1,2024-09-02,09h00,Lundi,12,17.88
1448,47,1,2024-09-02,18h30,Lundi,61,86.62
1449,91,4,2024-09-02,20h30,Lundi,68,91.67
1450,21,4,2024-09-02,18h30,Lundi,53,71.11
1451,49,1,2024-09-02,22h00,Lundi,23,33.17
1452,85,2,2024-09-02,11h30,Lundi,27,34.53
1453,23,1,2024-09-03,16h30,Mardi,39,55.07
1454,58,3,2024-09-03,20h30,Mardi,36,60.14
1455,24,1,2024-09-03,11h30,Mardi,20,28.98
1456,98,3,2024-09-03,09h00,Mardi,8,14.75
1457,59,4,2024-09-03,22h00,Mardi,3,5.0
1458,78,4,2024-09-03,11h30,Mardi,24,32.19
1459,28,4,2024-09-03,16h30,Mardi,43,57.88
1460,77,1,2024-09-03,11h30,Mardi,24,34.61
1461,71,3,2024-09-03,18h30,Mardi,33,56.65
1462,27,1,2024-09-03,11h30,Mardi,8,11.93
1463,19,1,2024-09-03,20h30,Mardi,64,91.08
1464,5,3,2024-09-03,14h00,Mardi,36,60.47
1465,12,1,2024-09-03,09h00,Mardi,13,18.48
1466,87,3,2024-09-03,18h30,Mardi,43,71.75
1467,85,2,2024-09-03,16h30,Mardi,41,51.95
1468,5,1,2024-09-03,22h00,Mardi,21,30.66
1469,39,3,2024-09-03,14h00,Mardi,31,52.78
1470,98,4,2024-09-03,22h00,Mardi,13,18.65
1471,71,1,2024-09-03,14h00,Mardi,18,25.98
1472,36,3,2024-09-03,18h30,Mardi,47,79.12
1473,53,2,2024-09-03,20h30,Mardi,34,43.06
1474,94,1,2024-09-04,16h30,Mercredi,32,46.02
1475,93,3,2024-09-04,16h30,Mercredi,20,33.89
1476,68,3,2024-09-04,11h30,Mercredi,6,11.39
1477,79,4,2024-09-04,18h30,Mercredi,54,73.16
1478,104,2,2024-09-04,18h30,Mercredi,46,58.04
1479,30,3,2024-09-04,11h30,Mercredi,18,30.64
1480,81,1,2024-09-04,20h30,Mercredi,55,78.03
1481,27,4,2024-09-04,16h30,Mercredi,54,72.68
1482,104,2,2024-09-04,09h00,Mercredi,12,15.14
1483,82,2,2024-09-04,20h30,Mercredi,59,73.81
1484,40,3,2024-09-04,18h30,Mercredi,59,98.79
1485,71,3,2024-09-04,22h00,Mercredi,39,66.25
1486,44,4,2024-09-04,20h30,Mercredi,49,65.7
1487,73,1,2024-09-04,22h00,Mercredi,28,39.84
1488,44,4,2024-09-04,16h30,Mercredi,43,57.6
1489,103,1,2024-09-04,20h30,Mercredi,58,82.59
1490,59,3,2024-09-04,16h30,Mercredi,60,100.0
1491,101,4,2024-09-04,20h30,Mercredi,68,91.67
1492,73,3,2024-09-04,18h30,Mercredi,48,80.02
1493,69,1,2024-09-04,11h30,Mercredi,6,8.48
1494,102,3,2024-09-04,09h00,Mercredi,4,6.96
1495,20,3,2024-09-04,22h00,Mercredi,55,91.75
1496,81,2,2024-09-04,18h30,Mercredi,59,74.7
1497,78,4,2024-09-04,11h30,Mercredi,9,12.17
1498,91,3,2024-09-05,20h30,Jeudi,44,74.49
1499,5,3,2024-09-05,16h30,Jeudi,53,89.01
1500,48,4,2024-09-05,22h00,Jeudi,30,40.74
1501,39,2,2024-09-05,18h30,Jeudi,60,76.11
1502,101,1,2024-09-05,22h00,Jeudi,28,40.54
1503,26,1,2024-09-05,16h30,Jeudi,28,40.52
1504,65,2,2024-09-05,11h30,Jeudi,13,17.19
1505,44,4,2024-09-05,20h30,Jeudi,54,72.26
1506,42,2,2024-09-05,22h00,Jeudi,16,20.63
1507,13,2,2024-09-05,11h30,Jeudi,26,32.88
1508,92,1,2024-09-05,09h00,Jeudi,3,5.0
1509,40,1,2024-09-05,20h30,Jeudi,56,79.07
1510,43,4,2024-09-05,09h00,Jeudi,3,5.0
1511,14,3,2024-09-05,09h00,Jeudi,9,15.83
1512,27,3,2024-09-05,11h30,Jeudi,13,23.14
1513,25,3,2024-09-05,14h00,Jeudi,14,24.76
1514,86,1,2024-09-05,14h00,Jeudi,24,33.84
1515,20,2,2024-09-05,14h00,Jeudi,54,67.76
1516,72,1,2024-09-05,11h30,Jeudi,26,37.93
1517,70,3,2024-09-05,18h30,Jeudi,41,69.23
1518,91,3,2024-09-05,18h30,Jeudi,42,71.03
1519,32,2,2024-09-05,09h00,Jeudi,4,5.47
1520,57,1,2024-09-06,11h30,Vendredi,71,100.0
1521,4,4,2024-09-06,20h30,Vendredi,75,100.0
1522,12,4,2024-09-06,16h30,Vendredi,57,77.12
1523,23,4,2024-09-06,18h30,Vendredi,63,85.16
1524,26,1,2024-09-06,22h00,Vendredi,50,71.14
1525,98,4,2024-09-06,18h30,Vendredi,66,88.3
1526,90,4,2024-09-06,09h00,Vendredi,21,29.14
1527,59,3,2024-09-06,20h30,Vendredi,19,32.76
1528,61,2,2024-09-06,11h30,Vendredi,4,5.0
1529,19,3,2024-09-06,14h00,Vendredi,20,34.11
1530,86,3,2024-09-06,22h00,Vendredi,31,52.72
1531,42,4,2024-09-06,16h30,Vendredi,48,65.22
1532,45,4,2024-09-06,16h30,Vendredi,40,54.42
1533,22,3,2024-09-06,22h00,Vendredi,32,53.53
1534,66,1,2024-09-06,16h30,Vendredi,43,61.37
1535,105,1,2024-09-06,14h00,Vendredi,26,36.72
1536,39,4,2024-09-06,16h30,Vendredi,37,50.25
1537,76,4,2024-09-06,11h30,Vendredi,17,23.59
1538,62,4,2024-09-06,09h00,Vendredi,3,5.0
1539,44,2,2024-09-06,22h00,Vendredi,20,25.85
1540,56,3,2024-09-06,18h30,Vendredi,30,50.67
1541,89,2,2024-09-06,11h30,Vendredi,19,24.48
1542,92,4,2024-09-06,09h00,Vendredi,3,5.0
1543,76,4,2024-09-06,14h00,Vendredi,23,30.87
1544,40,4,2024-09-07,09h00,Samedi,4,6.24
1545,77,1,2024-09-07,20h30,Samedi,71,100.0
1546,49,3,2024-09-07,16h30,Samedi,21,36.23
1547,83,1,2024-09-07,09h00,Samedi,10,15.13
1548,75,1,2024-09-07,22h00,Samedi,33,46.68
1549,19,2,2024-09-07,16h30,Samedi,47,59.6
1550,74,4,2024-09-07,11h30,Samedi,25,34.47
1551,27,3,2024-09-07,14h00,Samedi,16,27.76
1552,39,4,2024-09-07,20h30,Samedi,47,63.41
1553,45,1,2024-09-07,18h30,Samedi,71,100.0
1554,52,2,2024-09-07,22h00,Samedi,24,30.54
1555,38,1,2024-09-07,14h00,Samedi,46,65.83
1556,1,3,2024-09-07,09h00,Samedi,6,10.42
1557,37,1,2024-09-07,11h30,Samedi,7,10.72
1558,81,3,2024-09-07,20h30,Samedi,57,96.37
1559,49,4,2024-09-07,16h30,Samedi,35,47.61
1560,23,4,2024-09-07,11h30,Samedi,26,35.47
1561,25,4,2024-09-07,22h00,Samedi,65,87.13
1562,20,3,2024-09-07,22h00,Samedi,33,56.2
1563,86,2,2024-09-07,11h30,Samedi,36,46.05
1564,19,4,2024-09-07,20h30,Samedi,75,100.0
1565,18,1,2024-09-08,11h30,Dimanche,16,23.0
1566,59,4,2024-09-08,18h30,Dimanche,40,54.1
1567,24,4,2024-09-08,18h30,Dimanche,55,73.75
1568,50,3,2024-09-08,11h30,Dimanche,20,34.4
1569,24,4,2024-09-08,18h30,Dimanche,75,100.0
1570,94,2,2024-09-08,20h30,Dimanche,77,97.46
1571,65,3,2024-09-08,16h30,Dimanche,38,63.58
1572,5,1,2024-09-08,18h30,Dimanche,59,83.2
1573,62,3,2024-09-08,09h00,Dimanche,3,5.0
1574,11,2,2024-09-08,20h30,Dimanche,65,81.99
1575,94,3,2024-09-08,16h30,Dimanche,19,31.67
1576,79,1,2024-09-08,11h30,Dimanche,23,33.65
1577,61,1,2024-09-08,20h30,Dimanche,56,79.17
1578,40,1,2024-09-08,14h00,Dimanche,15,22.52
1579,69,1,2024-09-08,16h30,Dimanche,17,24.48
1580,74,3,2024-09-08,16h30,Dimanche,45,75.63
1581,46,3,2024-09-08,14h00,Dimanche,28,47.66
1582,77,3,2024-09-08,20h30,Dimanche,60,100.0
1583,101,3,2024-09-08,09h00,Dimanche,3,5.0
1584,74,1,2024-09-08,20h30,Dimanche,55,78.75
1585,38,1,2024-09-08,14h00,Dimanche,22,32.28
1586,10,3,2024-09-08,14h00,Dimanche,36,61.1
1587,17,3,2024-09-08,14h00,Dimanche,30,50.77
1588,78,2,2024-09-09,18h30,Lundi,58,73.42
1589,95,2,2024-09-09,20h30,Lundi,53,67.42
1590,34,2,2024-09-09,16h30,Lundi,55,69.17
1591,24,1,2024-09-09,14h00,Lundi,54,76.24
1592,77,2,2024-09-09,22h00,Lundi,25,31.86
1593,64,4,2024-09-09,22h00,Lundi,26,34.9
1594,93,2,2024-09-09,11h30,Lundi,23,29.82
1595,74,3,2024-09-09,09h00,Lundi,3,5.38
1596,15,1,2024-09-09,11h30,Lundi,13,19.3
1597,60,4,2024-09-09,16h30,Lundi,66,88.7
1598,97,2,2024-09-09,16h30,Lundi,61,76.84
1599,88,4,2024-09-09,16h30,Lundi,38,50.83
1600,56,1,2024-09-09,14h00,Lundi,71,100.0
1601,103,4,2024-09-09,16h30,Lundi,31,41.68
1602,88,1,2024-09-09,09h00,Lundi,3,5.0
1603,69,3,2024-09-09,22h00,Lundi,14,23.59
1604,35,3,2024-09-09,14h00,Lundi,33,56.16
1605,35,1,2024-09-09,14h00,Lundi,27,38.24
1606,99,2,2024-09-09,20h30,Lundi,49,62.14
1607,87,2,2024-09-09,18h30,Lundi,46,58.41
1608,41,1,2024-09-10,20h30,Mardi,57,80.67
1609,2,1,2024-09-10,09h00,Mardi,8,12.57
1610,88,4,2024-09-10,14h00,Mardi,34,45.75
1611,29,3,2024-09-10,14h00,Mardi,27,45.92
1612,12,1,2024-09-10,18h30,Mardi,59,84.46
1613,85,2,2024-09-10,18h30,Mardi,44,55.82
1614,16,1,2024-09-10,22h00,Mardi,30,43.64
1615,78,2,2024-09-10,16h30,Mardi,38,47.72
1616,73,2,2024-09-10,09h00,Mardi,4,5.0
1617,90,2,2024-09-10,14h00,Mardi,26,33.13
1618,10,4,2024-09-10,14h00,Mardi,53,71.95
1619,99,4,2024-09-10,20h30,Mardi,66,88.9
1620,42,3,2024-09-10,11h30,Mardi,6,10.27
1621,100,1,2024-09-10,14h00,Mardi,31,44.0
1622,43,1,2024-09-10,14h00,Mardi,16,23.38
1623,105,3,2024-09-10,11h30,Mardi,7,12.0
1624,26,4,2024-09-10,11h30,Mardi,24,33.09
1625,83,4,2024-09-10,09h00,Mardi,18,24.7
1626,28,1,2024-09-10,16h30,Mardi,55,78.14
1627,92,3,2024-09-10,09h00,Mardi,7,12.48
1628,94,3,2024-09-10,22h00,Mardi,39,66.0
1629,3,4,2024-09-11,11h30,Mercredi,26,34.71
1630,5,4,2024-09-11,14h00,Mercredi,40,54.59
1631,20,3,2024-09-11,16h30,Mercredi,29,49.12
1632,99,4,2024-09-11,16h30,Mercredi,38,51.47
1633,56,4,2024-09-11,22h00,Mercredi,16,21.94
1634,9,2,2024-09-11,09h00,Mercredi,4,5.0
1635,50,4,2024-09-11,09h00,Mercredi,3,5.0
1636,46,3,2024-09-11,20h30,Mercredi,32,53.49
1637,39,4,2024-09-11,09h00,Mercredi,3,5.0
1638,12,3,2024-09-11,18h30,Mercredi,35,59.61
1639,44,1,2024-09-11,22h00,Mercredi,5,8.19
1640,83,2,2024-09-11,11h30,Mercredi,24,30.14
1641,71,1,2024-09-11,16h30,Mercredi,28,39.62
1642,50,1,2024-09-11,20h30,Mercredi,40,56.44
1643,89,3,2024-09-11,16h30,Mercredi,39,66.63
1644,95,2,2024-09-11,11h30,Mercredi,21,26.63
1645,5,2,2024-09-11,09h00,Mercredi,17,21.96
1646,63,4,2024-09-11,09h00,Mercredi,3,5.0
1647,102,3,2024-09-11,16h30,Mercredi,19,32.76
1648,58,1,2024-09-11,09h00,Mercredi,42,60.18
1649,44,1,2024-09-11,14h00,Mercredi,25,35.83
1650,16,2,2024-09-11,22h00,Mercredi,43,54.55
1651,84,4,2024-09-11,20h30,Mercredi,66,88.2
1652,75,2,2024-09-12,09h00,Jeudi,5,7.16
1653,5,2,2024-09-12,16h30,Jeudi,48,60.3
1654,80,1,2024-09-12,11h30,Jeudi,14,20.85
1655,90,2,2024-09-12,09h00,Jeudi,11,13.8
1656,40,1,2024-09-12,16h30,Jeudi,36,51.39
1657,79,2,2024-09-12,22h00,Jeudi,13,16.38
1658,14,1,2024-09-12,16h30,Jeudi,39,56.01
1659,77,2,2024-09-12,09h00,Jeudi,17,22.24
1660,104,4,2024-09-12,14h00,Jeudi,19,26.08
1661,16,2,2024-09-12,14h00,Jeudi,44,56.01
1662,98,1,2024-09-12,18h30,Jeudi,35,49.76
1663,23,3,2024-09-12,09h00,Jeudi,11,19.81
1664,54,2,2024-09-12,20h30,Jeudi,37,46.56
1665,48,2,2024-09-12,16h30,Jeudi,38,48.63
1666,18,1,2024-09-12,22h00,Jeudi,52,73.84
1667,81,4,2024-09-12,22h00,Jeudi,38,51.52
1668,11,1,2024-09-12,09h00,Jeudi,32,45.66
1669,23,1,2024-09-12,20h30,Jeudi,57,80.5
1670,54,4,2024-09-12,20h30,Jeudi,16,21.57
1671,17,2,2024-09-12,11h30,Jeudi,14,18.68
1672,53,2,2024-09-12,11h30,Jeudi,59,73.76
1673,79,1,2024-09-12,18h30,Jeudi,57,81.01
1674,12,3,2024-09-12,14h00,Jeudi,40,67.78
1675,54,1,2024-09-12,18h30,Jeudi,41,58.54
1676,68,1,2024-09-12,18h30,Jeudi,55,77.98
1677,98,2,2024-09-13,16h30,Vendredi,51,64.88
1678,36,1,2024-09-13,11h30,Vendredi,4,6.29
1679,15,2,2024-09-13,20h30,Vendredi,80,100.0
1680,64,2,2024-09-13,11h30,Vendredi,4,5.0
1681,86,1,2024-09-13,09h00,Vendredi,4,6.93
1682,56,3,2024-09-13,14h00,Vendredi,54,91.6
1683,79,4,2024-09-13,09h00,Vendredi,16,22.56
1684,69,2,2024-09-13,11h30,Vendredi,17,21.84
1685,101,1,2024-09-13,16h30,Vendredi,38,54.82
1686,31,4,2024-09-13,18h30,Vendredi,68,91.37
1687,75,3,2024-09-13,16h30,Vendredi,43,72.67
1688,42,2,2024-09-13,22h00,Vendredi,37,47.35
1689,15,3,2024-09-13,11h30,Vendredi,32,53.82
1690,26,4,2024-09-13,11h30,Vendredi,31,41.59
1691,10,4,2024-09-13,18h30,Vendredi,47,63.44
1692,19,2,2024-09-13,18h30,Vendredi,75,94.27
1693,59,2,2024-09-13,16h30,Vendredi,74,93.3
1694,25,3,2024-09-13,14h00,Vendredi,34,58.08
1695,26,3,2024-09-13,11h30,Vendredi,27,45.49
1696,36,2,2024-09-13,09h00,Vendredi,12,16.08
1697,60,4,2024-09-13,16h30,Vendredi,75,100.0
1698,38,2,2024-09-13,22h00,Vendredi,31,39.93
1699,79,2,2024-09-14,18h30,Samedi,80,100.0
1700,12,4,2024-09-14,22h00,Samedi,32,43.9
1701,67,4,2024-09-14,22h00,Samedi,53,71.25
1702,60,3,2024-09-14,09h00,Samedi,44,74.31
1703,94,4,2024-09-14,20h30,Samedi,75,100.0
1704,56,2,2024-09-14,18h30,Samedi,48,60.2
1705,20,1,2024-09-14,16h30,Samedi,53,74.7
1706,61,1,2024-09-14,16h30,Samedi,36,51.32
1707,68,4,2024-09-14,16h30,Samedi,43,58.54
1708,13,4,2024-09-14,16h30,Samedi,45,60.95
1709,31,1,2024-09-14,18h30,Samedi,69,98.11
1710,53,2,2024-09-14,11h30,Samedi,63,79.31
1711,46,3,2024-09-14,11h30,Samedi,13,22.16
1712,62,3,2024-09-14,11h30,Samedi,9,16.51
1713,91,4,2024-09-14,22h00,Samedi,45,60.39
1714,59,4,2024-09-14,22h00,Samedi,16,21.95
1715,18,4,2024-09-14,11h30,Samedi,26,35.06
1716,60,1,2024-09-14,22h00,Samedi,12,17.57
1717,81,1,2024-09-14,16h30,Samedi,48,68.27
1718,5,3,2024-09-14,16h30,Samedi,42,71.5
1719,97,3,2024-09-14,20h30,Samedi,58,96.95
1720,102,2,2024-09-14,22h00,Samedi,28,35.26
1721,88,1,2024-09-14,18h30,Samedi,65,92.54
1722,8,3,2024-09-14,09h00,Samedi,9,15.42
1723,15,4,2024-09-14,14h00,Samedi,44,59.86
1724,23,1,2024-09-15,18h30,Dimanche,66,94.25
1725,91,2,2024-09-15,11h30,Dimanche,22,28.6
1726,15,4,2024-09-15,20h30,Dimanche,71,95.76
1727,97,2,2024-09-15,22h00,Dimanche,27,34.93
1728,46,3,2024-09-15,18h30,Dimanche,46,77.23
1729,88,4,2024-09-15,14h00,Dimanche,39,52.72
1730,58,4,2024-09-15,18h30,Dimanche,50,67.69
1731,68,1,2024-09-15,16h30,Dimanche,31,44.99
1732,69,3,2024-09-15,16h30,Dimanche,19,32.0
1733,80,3,2024-09-15,22h00,Dimanche,17,29.95
1734,9,2,2024-09-15,16h30,Dimanche,46,58.45
1735,12,1,2024-09-15,16h30,Dimanche,58,82.73
1736,10,1,2024-09-15,11h30,Dimanche,23,32.58
1737,36,1,2024-09-15,20h30,Dimanche,53,75.6
1738,27,1,2024-09-15,14h00,Dimanche,39,54.99
1739,54,2,2024-09-15,16h30,Dimanche,77,97.08
1740,83,1,2024-09-15,14h00,Dimanche,37,52.47
1741,25,1,2024-09-15,09h00,Dimanche,16,22.54
1742,67,3,2024-09-15,16h30,Dimanche,25,43.21
1743,75,3,2024-09-15,20h30,Dimanche,50,83.72
1744,76,4,2024-09-15,16h30,Dimanche,44,59.73
1745,39,2,2024-09-15,22h00,Dimanche,18,23.44
1746,62,3,2024-09-16,14h00,Lundi,31,51.86
1747,99,1,2024-09-16,11h30,Lundi,14,20.01
1748,22,2,2024-09-16,20h30,Lundi,80,100.0
1749,69,3,2024-09-16,11h30,Lundi,24,40.62
1750,89,2,2024-09-16,11h30,Lundi,16,21.16
1751,31,1,2024-09-16,09h00,Lundi,21,30.68
1752,57,3,2024-09-16,14h00,Lundi,54,91.39
1753,24,2,2024-09-16,18h30,Lundi,64,80.27
1754,45,2,2024-09-16,14h00,Lundi,14,17.88
1755,58,2,2024-09-16,18h30,Lundi,39,49.41
1756,52,4,2024-09-16,22h00,Lundi,37,50.6
1757,19,4,2024-09-16,14h00,Lundi,47,62.7
1758,70,3,2024-09-16,20h30,Lundi,60,100.0
1759,91,3,2024-09-16,16h30,Lundi,40,67.18
1760,97,2,2024-09-16,22h00,Lundi,10,12.71
1761,73,4,2024-09-16,14h00,Lundi,30,40.74
1762,6,2,2024-09-16,20h30,Lundi,55,69.94
1763,71,1,2024-09-16,14h00,Lundi,34,48.44
1764,29,4,2024-09-16,14h00,Lundi,35,47.58
1765,12,3,2024-09-16,09h00,Lundi,11,18.85
1766,68,2,2024-09-16,22h00,Lundi,34,43.03
1767,26,1,2024-09-17,09h00,Mardi,3,5.0
1768,86,1,2024-09-17,18h30,Mardi,46,64.89
1769,51,2,2024-09-17,16h30,Mardi,70,88.24
1770,8,3,2024-09-17,16h30,Mardi,49,82.9
1771,19,4,2024-09-17,14h00,Mardi,32,43.58
1772,45,3,2024-09-17,14h00,Mardi,21,36.23
1773,58,1,2024-09-17,11h30,Mardi,59,83.2
1774,54,4,2024-09-17,14h00,Mardi,59,79.12
1775,21,4,2024-09-17,20h30,Mardi,75,100.0
1776,76,1,2024-09-17,11h30,Mardi,19,28.01
1777,27,3,2024-09-17,16h30,Mardi,45,76.61
1778,43,1,2024-09-17,18h30,Mardi,54,76.93
1779,97,4,2024-09-17,09h00,Mardi,24,32.11
1780,35,4,2024-09-17,11h30,Mardi,21,28.71
1781,72,4,2024-09-17,20h30,Mardi,45,60.75
1782,26,2,2024-09-17,22h00,Mardi,37,46.98
1783,49,3,2024-09-17,18h30,Mardi,33,55.71
1784,39,3,2024-09-17,16h30,Mardi,29,49.32
1785,72,4,2024-09-17,11h30,Mardi,14,18.83
1786,34,3,2024-09-17,20h30,Mardi,57,95.14
1787,82,4,2024-09-17,09h00,Mardi,3,5.0
1788,54,2,2024-09-17,16h30,Mardi,59,74.14
1789,83,2,2024-09-18,09h00,Mercredi,15,19.08
1790,9,3,2024-09-18,18h30,Mercredi,53,88.59
1791,62,4,2024-09-18,22h00,Mercredi,35,47.09
1792,89,1,2024-09-18,14h00,Mercredi,39,56.24
1793,66,1,2024-09-18,22h00,Mercredi,33,47.05
1794,19,3,2024-09-18,16h30,Mercredi,46,77.81
1795,89,2,2024-09-18,14h00,Mercredi,34,42.96
1796,54,3,2024-09-18,09h00,Mercredi,43,73.19
1797,38,3,2024-09-18,18h30,Mercredi,44,74.92
1798,25,2,2024-09-18,22h00,Mercredi,43,54.32
1799,13,2,2024-09-18,18h30,Mercredi,61,77.39
1800,88,3,2024-09-18,14h00,Mercredi,28,47.39
1801,88,3,2024-09-18,09h00,Mercredi,3,5.0
1802,19,1,2024-09-18,11h30,Mercredi,18,25.6
1803,67,3,2024-09-18,14h00,Mercredi,20,34.23
1804,21,1,2024-09-18,11h30,Mercredi,11,15.84
1805,20,2,2024-09-18,22h00,Mercredi,54,67.66
1806,79,1,2024-09-18,16h30,Mercredi,60,85.7
1807,59,1,2024-09-18,09h00,Mercredi,54,76.4
1808,62,3,2024-09-18,14h00,Mercredi,4,7.3
1809,89,3,2024-09-18,11h30,Mercredi,21,35.3
1810,77,3,2024-09-18,11h30,Mercredi,5,9.0
1811,91,3,2024-09-18,09h00,Mercredi,4,7.79
1812,17,2,2024-09-18,20h30,Mercredi,71,88.97
1813,30,3,2024-09-18,11h30,Mercredi,21,36.44
1814,89,1,2024-09-19,09h00,Jeudi,31,44.74
1815,3,4,2024-09-19,22h00,Jeudi,26,34.79
1816,5,1,2024-09-19,16h30,Jeudi,50,71.32
1817,16,3,2024-09-19,09h00,Jeudi,18,31.29
1818,97,1,2024-09-19,22h00,Jeudi,27,39.2
1819,16,2,2024-09-19,18h30,Jeudi,72,91.24
1820,45,1,2024-09-19,09h00,Jeudi,5,7.54
1821,19,3,2024-09-19,18h30,Jeudi,48,80.91
1822,65,2,2024-09-19,18h30,Jeudi,62,77.8
1823,73,1,2024-09-19,09h00,Jeudi,18,26.63
1824,68,2,2024-09-19,20h30,Jeudi,53,66.55
1825,25,3,2024-09-19,11h30,Jeudi,24,40.14
1826,93,1,2024-09-19,11h30,Jeudi,6,9.37
1827,65,4,2024-09-19,14h00,Jeudi,22,29.54
1828,87,1,2024-09-19,11h30,Jeudi,12,17.73
1829,46,4,2024-09-19,16h30,Jeudi,37,49.92
1830,15,3,2024-09-19,09h00,Jeudi,20,33.41
1831,60,1,2024-09-19,18h30,Jeudi,50,71.36
1832,91,3,2024-09-19,18h30,Jeudi,48,80.33
1833,93,1,2024-09-19,09h00,Jeudi,3,5.19
1834,37,4,2024-09-19,18h30,Jeudi,62,83.25
1835,95,3,2024-09-19,20h30,Jeudi,60,100.0
1836,71,4,2024-09-19,14h00,Jeudi,22,30.06
1837,25,1,2024-09-20,22h00,Vendredi,50,71.82
1838,48,2,2024-09-20,09h00,Vendredi,4,5.0
1839,87,4,2024-09-20,20h30,Vendredi,70,94.41
1840,85,1,2024-09-20,09h00,Vendredi,14,20.87
1841,19,4,2024-09-20,16h30,Vendredi,41,55.77
1842,95,2,2024-09-20,09h00,Vendredi,4,5.0
1843,47,2,2024-09-20,14h00,Vendredi,35,44.91
1844,52,1,2024-09-20,11h30,Vendredi,71,100.0
1845,55,4,2024-09-20,14h00,Vendredi,75,100.0
1846,76,3,2024-09-20,22h00,Vendredi,10,17.44
1847,102,4,2024-09-20,14h00,Vendredi,18,24.91
1848,52,4,2024-09-20,18h30,Vendredi,48,65.11
1849,36,2,2024-09-20,22h00,Vendredi,19,24.36
1850,63,4,2024-09-20,11h30,Vendredi,15,21.16
1851,81,2,2024-09-20,09h00,Vendredi,12,16.17
1852,9,4,2024-09-20,20h30,Vendredi,73,97.36
1853,4,2,2024-09-20,16h30,Vendredi,51,64.99
1854,39,1,2024-09-20,22h00,Vendredi,16,23.72
1855,10,4,2024-09-20,22h00,Vendredi,26,35.58
1856,64,4,2024-09-20,18h30,Vendredi,59,79.88
1857,34,3,2024-09-20,22h00,Vendredi,43,72.24
1858,98,1,2024-09-20,16h30,Vendredi,36,50.99
1859,16,4,2024-09-20,16h30,Vendredi,46,62.36
1860,5,1,2024-09-21,11h30,Samedi,36,50.96
1861,72,3,2024-09-21,20h30,Samedi,60,100.0
1862,40,4,2024-09-21,16h30,Samedi,49,66.13
1863,98,1,2024-09-21,18h30,Samedi,49,70.2
1864,88,4,2024-09-21,16h30,Samedi,33,44.09
1865,72,2,2024-09-21,18h30,Samedi,73,91.61
1866,76,4,2024-09-21,18h30,Samedi,67,89.47
1867,87,3,2024-09-21,22h00,Samedi,32,54.15
1868,4,1,2024-09-21,11h30,Samedi,27,38.78
1869,47,3,2024-09-21,22h00,Samedi,19,32.06
1870,81,3,2024-09-21,16h30,Samedi,34,57.0
1871,13,4,2024-09-21,14h00,Samedi,56,75.6
1872,8,2,2024-09-21,11h30,Samedi,31,39.62
1873,31,3,2024-09-21,18h30,Samedi,60,100.0
1874,40,1,2024-09-21,14h00,Samedi,35,49.57
1875,22,1,2024-09-21,18h30,Samedi,65,91.61
1876,55,4,2024-09-21,14h00,Samedi,75,100.0
1877,3,4,2024-09-21,18h30,Samedi,75,100.0
1878,74,4,2024-09-21,14h00,Samedi,42,56.66
1879,74,1,2024-09-21,22h00,Samedi,15,21.91
1880,27,3,2024-09-21,16h30,Samedi,43,72.64
1881,65,3,2024-09-21,11h30,Samedi,7,12.14
1882,56,2,2024-09-21,16h30,Samedi,80,100.0
1883,101,1,2024-09-22,22h00,Dimanche,30,43.41
1884,34,1,2024-09-22,14h00,Dimanche,30,42.77
1885,74,4,2024-09-22,22h00,Dimanche,31,41.49
1886,12,1,2024-09-22,18h30,Dimanche,71,100.0
1887,44,3,2024-09-22,09h00,Dimanche,3,5.0
1888,55,2,2024-09-22,14h00,Dimanche,76,95.21
1889,102,1,2024-09-22,20h30,Dimanche,65,92.16
1890,39,4,2024-09-22,20h30,Dimanche,44,58.78
1891,70,3,2024-09-22,11h30,Dimanche,7,11.96
1892,66,4,2024-09-22,20h30,Dimanche,73,98.18
1893,98,2,2024-09-22,09h00,Dimanche,5,6.46
1894,24,4,2024-09-22,11h30,Dimanche,15,20.39
1895,85,4,2024-09-22,14h00,Dimanche,41,55.46
1896,79,4,2024-09-22,18h30,Dimanche,57,76.81
1897,94,1,2024-09-22,18h30,Dimanche,53,75.58
1898,31,2,2024-09-22,20h30,Dimanche,80,100.0
1899,88,3,2024-09-22,22h00,Dimanche,19,32.14
1900,9,2,2024-09-22,22h00,Dimanche,40,50.35
1901,53,3,2024-09-22,22h00,Dimanche,15,25.86
1902,88,2,2024-09-22,16h30,Dimanche,51,64.11
1903,31,1,2024-09-22,11h30,Dimanche,24,34.02
1904,40,4,2024-09-22,16h30,Dimanche,45,61.22
1905,72,4,2024-09-22,16h30,Dimanche,35,47.51
1906,21,3,2024-09-22,11h30,Dimanche,16,28.17
1907,4,3,2024-09-22,22h00,Dimanche,31,52.01
1908,83,1,2024-09-23,20h30,Lundi,43,61.39
1909,63,1,2024-09-23,09h00,Lundi,7,11.19
1910,78,3,2024-09-23,22h00,Lundi,18,31.12
1911,9,4,2024-09-23,14h00,Lundi,32,43.19
1912,51,2,2024-09-23,11h30,Lundi,50,62.97
1913,15,1,2024-09-23,18h30,Lundi,52,73.88
1914,100,3,2024-09-23,16h30,Lundi,26,44.43
1915,12,2,2024-09-23,18h30,Lundi,78,97.64
1916,43,4,2024-09-23,22h00,Lundi,32,43.12
1917,96,2,2024-09-23,16h30,Lundi,34,43.14
