spectateur_id,seance_id,tranche_age
111314,2990,Tarif normal (26-60)
111315,2991,Tarif normal (26-60)
111316,2991,Senior (60+)
111317,2991,Moins de 26
111318,2991,Moins de 14
111319,2991,Moins de 26
111320,2991,Senior (60+)
111321,2991,Tarif normal (26-60)
111322,2991,Tarif normal (26-60)
111323,2991,Senior (60+)
111324,2991,Tarif normal (26-60)
111325,2991,Senior (60+)
111326,2991,Moins de 26
111327,2991,Tarif normal (26-60)
111328,2991,Tarif normal (26-60)
111329,2991,Senior (60+)
111330,2991,Senior (60+)
111331,2992,Tarif normal (26-60)
111332,2992,Tarif normal (26-60)
111333,2992,Tarif normal (26-60)
111334,2992,Tarif normal (26-60)
111335,2992,Tarif normal (26-60)
111336,2992,Senior (60+)
111337,2992,Tarif normal (26-60)
111338,2992,Senior (60+)
111339,2992,Senior (60+)
111340,2992,Tarif normal (26-60)
111341,2992,Tarif normal (26-60)
111342,2992,Tarif normal (26-60)
111343,2992,Tarif normal (26-60)
111344,2992,Tarif normal (26-60)
111345,2992,Senior (60+)
111346,2992,Moins de 26
111347,2992,Tarif normal (26-60)
111348,2992,Senior (60+)
111349,2992,Tarif normal (26-60)
111350,2992,Tarif normal (26-60)
111351,2992,Tarif normal (26-60)
111352,2992,Tarif normal (26-60)
111353,2992,Moins de 14
111354,2992,Senior (60+)
111355,2993,Moins de 26
111356,2993,Tarif normal (26-60)
111357,2993,Moins de 14
111358,2993,Tarif normal (26-60)
111359,2993,Moins de 26
111360,2993,Moins de 26
111361,2993,Senior (60+)
111362,2993,Moins de 26
111363,2993,Moins de 14
111364,2993,Moins de 14
111365,2993,Tarif normal (26-60)
111366,2993,Moins de 26
111367,2993,Moins de 26
111368,2993,Moins de 26
111369,2993,Tarif normal (26-60)
111370,2993,Tarif normal (26-60)
111371,2993,Tarif normal (26-60)
111372,2993,Moins de 26
111373,2993,Tarif normal (26-60)
111374,2993,Moins de 14
111375,2993,Tarif normal (26-60)
111376,2993,Moins de 14
111377,2993,Moins de 26
111378,2993,Moins de 26
111379,2993,Tarif normal (26-60)
111380,2993,Tarif normal (26-60)
111381,2993,Moins de 26
111382,2993,Tarif normal (26-60)
111383,2993,Moins de 26
111384,2993,Senior (60+)
111385,2993,Moins de 14
111386,2993,Senior (60+)
111387,2993,Moins de 14
111388,2993,Senior (60+)
111389,2993,Tarif normal (26-60)
111390,2993,Tarif normal (26-60)
111391,2993,Tarif normal (26-60)
111392,2993,Moins de 26
111393,2993,Moins de 26
111394,2993,Tarif normal (26-60)
111395,2993,Senior (60+)
111396,2993,Moins de 14
111397,2993,Senior (60+)
111398,2993,Tarif normal (26-60)
111399,2993,Tarif normal (26-60)
111400,2993,Moins de 26
111401,2993,Moins de 26
111402,2993,Moins de 26
111403,2993,Moins de 14
111404,2993,Moins de 14
111405,2993,Moins de 14
111406,2993,Senior (60+)
111407,2993,Moins de 26
111408,2993,Tarif normal (26-60)
111409,2993,Tarif normal (26-60)
111410,2993,Moins de 26
111411,2993,Moins de 14
111412,2993,Moins de 14
111413,2993,Moins de 26
111414,2993,Senior (60+)
111415,2994,Tarif normal (26-60)
111416,2994,Senior (60+)
111417,2994,Senior (60+)
111418,2994,Tarif normal (26-60)
111419,2994,Tarif normal (26-60)
111420,2994,Moins de 26
111421,2994,Senior (60+)
111422,2994,Senior (60+)
111423,2994,Moins de 26
111424,2994,Senior (60+)
111425,2994,Senior (60+)
111426,2994,Tarif normal (26-60)
111427,2994,Moins de 26
111428,2994,Tarif normal (26-60)
111429,2994,Senior (60+)
111430,2994,Senior (60+)
111431,2994,Senior (60+)
111432,2994,Moins de 26
111433,2994,Senior (60+)
111434,2994,Senior (60+)
111435,2994,Tarif normal (26-60)
111436,2994,Tarif normal (26-60)
111437,2994,Moins de 26
111438,2994,Tarif normal (26-60)
111439,2994,Senior (60+)
111440,2994,Tarif normal (26-60)
111441,2994,Senior (60+)
111442,2994,Senior (60+)
111443,2994,Senior (60+)
111444,2994,Moins de 14
111445,2994,Senior (60+)
111446,2994,Moins de 14
111447,2994,Senior (60+)
111448,2994,Moins de 26
111449,2994,Tarif normal (26-60)
111450,2994,Senior (60+)
111451,2994,Senior (60+)
111452,2994,Tarif normal (26-60)
111453,2994,Senior (60+)
111454,2994,Tarif normal (26-60)
111455,2994,Moins de 14
111456,2994,Senior (60+)
111457,2994,Senior (60+)
111458,2994,Moins de 26
111459,2994,Senior (60+)
111460,2994,Moins de 14
111461,2994,Senior (60+)
111462,2994,Senior (60+)
111463,2994,Tarif normal (26-60)
111464,2994,Moins de 26
111465,2994,Senior (60+)
111466,2994,Tarif normal (26-60)
111467,2994,Senior (60+)
111468,2994,Tarif normal (26-60)
111469,2995,Tarif normal (26-60)
111470,2995,Moins de 14
111471,2995,Senior (60+)
111472,2995,Tarif normal (26-60)
111473,2995,Moins de 26
111474,2995,Tarif normal (26-60)
111475,2995,Moins de 14
111476,2995,Moins de 14
111477,2995,Senior (60+)
111478,2995,Moins de 26
111479,2995,Moins de 26
111480,2995,Tarif normal (26-60)
111481,2995,Tarif normal (26-60)
111482,2995,Tarif normal (26-60)
111483,2995,Tarif normal (26-60)
111484,2995,Moins de 14
111485,2995,Senior (60+)
111486,2995,Tarif normal (26-60)
111487,2995,Tarif normal (26-60)
111488,2995,Tarif normal (26-60)
111489,2995,Tarif normal (26-60)
111490,2995,Tarif normal (26-60)
111491,2995,Moins de 14
111492,2995,Tarif normal (26-60)
111493,2995,Moins de 26
111494,2995,Senior (60+)
111495,2995,Tarif normal (26-60)
111496,2995,Moins de 14
111497,2995,Senior (60+)
111498,2995,Moins de 26
111499,2995,Tarif normal (26-60)
111500,2995,Moins de 14
111501,2995,Tarif normal (26-60)
111502,2995,Senior (60+)
111503,2995,Senior (60+)
111504,2995,Tarif normal (26-60)
111505,2995,Tarif normal (26-60)
111506,2995,Moins de 26
111507,2995,Moins de 26
111508,2995,Moins de 14
111509,2995,Tarif normal (26-60)
111510,2995,Tarif normal (26-60)
111511,2995,Moins de 14
111512,2995,Moins de 14
111513,2995,Tarif normal (26-60)
111514,2995,Moins de 14
111515,2995,Senior (60+)
111516,2995,Tarif normal (26-60)
111517,2995,Moins de 26
111518,2995,Moins de 26
111519,2995,Moins de 26
111520,2995,Moins de 26
111521,2995,Moins de 14
111522,2995,Senior (60+)
111523,2995,Tarif normal (26-60)
111524,2995,Moins de 26
111525,2995,Tarif normal (26-60)
111526,2996,Moins de 26
111527,2996,Moins de 26
111528,2996,Tarif normal (26-60)
111529,2996,Tarif normal (26-60)
111530,2996,Tarif normal (26-60)
111531,2996,Senior (60+)
111532,2996,Tarif normal (26-60)
111533,2996,Moins de 26
111534,2996,Senior (60+)
111535,2996,Senior (60+)
111536,2996,Moins de 26
111537,2996,Tarif normal (26-60)
111538,2996,Moins de 26
111539,2996,Senior (60+)
111540,2996,Senior (60+)
111541,2996,Senior (60+)
111542,2996,Moins de 26
111543,2996,Moins de 26
111544,2996,Tarif normal (26-60)
111545,2996,Moins de 26
111546,2996,Moins de 26
111547,2996,Tarif normal (26-60)
111548,2996,Tarif normal (26-60)
111549,2996,Moins de 26
111550,2996,Moins de 26
111551,2996,Tarif normal (26-60)
111552,2996,Tarif normal (26-60)
111553,2996,Tarif normal (26-60)
111554,2996,Moins de 26
111555,2996,Moins de 26
111556,2996,Tarif normal (26-60)
111557,2997,Tarif normal (26-60)
111558,2997,Tarif normal (26-60)
111559,2997,Moins de 26
111560,2997,Tarif normal (26-60)
111561,2997,Tarif normal (26-60)
111562,2997,Moins de 26
111563,2997,Senior (60+)
111564,2997,Tarif normal (26-60)
111565,2997,Tarif normal (26-60)
111566,2997,Senior (60+)
111567,2997,Moins de 14
111568,2997,Moins de 26
111569,2997,Senior (60+)
111570,2997,Tarif normal (26-60)
111571,2997,Senior (60+)
111572,2997,Senior (60+)
111573,2997,Tarif normal (26-60)
111574,2997,Moins de 26
111575,2997,Tarif normal (26-60)
111576,2997,Moins de 26
111577,2997,Moins de 26
111578,2997,Tarif normal (26-60)
111579,2997,Moins de 26
111580,2997,Moins de 26
111581,2997,Moins de 26
111582,2997,Tarif normal (26-60)
111583,2997,Tarif normal (26-60)
111584,2998,Tarif normal (26-60)
111585,2998,Senior (60+)
111586,2998,Tarif normal (26-60)
111587,2998,Tarif normal (26-60)
111588,2998,Senior (60+)
111589,2998,Tarif normal (26-60)
111590,2998,Moins de 26
111591,2998,Moins de 14
111592,2998,Moins de 26
111593,2998,Moins de 26
111594,2998,Senior (60+)
111595,2998,Tarif normal (26-60)
111596,2998,Tarif normal (26-60)
111597,2998,Moins de 26
111598,2998,Senior (60+)
111599,2998,Tarif normal (26-60)
111600,2998,Tarif normal (26-60)
111601,2998,Senior (60+)
111602,2998,Tarif normal (26-60)
111603,2999,Tarif normal (26-60)
111604,2999,Senior (60+)
111605,2999,Moins de 26
111606,2999,Senior (60+)
111607,2999,Tarif normal (26-60)
111608,2999,Tarif normal (26-60)
111609,2999,Tarif normal (26-60)
111610,3000,Moins de 14
111611,3000,Moins de 26
111612,3000,Moins de 26
111613,3000,Tarif normal (26-60)
111614,3000,Tarif normal (26-60)
111615,3000,Tarif normal (26-60)
111616,3000,Moins de 26
111617,3000,Senior (60+)
111618,3000,Senior (60+)
111619,3000,Moins de 26
111620,3000,Moins de 26
111621,3000,Senior (60+)
111622,3000,Tarif normal (26-60)
111623,3000,Moins de 26
111624,3000,Senior (60+)
111625,3000,Senior (60+)
111626,3000,Moins de 26
111627,3000,Senior (60+)
111628,3000,Senior (60+)
111629,3000,Moins de 26
111630,3000,Tarif normal (26-60)
111631,3000,Tarif normal (26-60)
111632,3000,Moins de 14
111633,3000,Senior (60+)
111634,3000,Senior (60+)
111635,3000,Moins de 26
111636,3000,Senior (60+)
111637,3000,Senior (60+)
111638,3000,Moins de 26
111639,3000,Tarif normal (26-60)
111640,3000,Tarif normal (26-60)
111641,3000,Senior (60+)
111642,3000,Moins de 14
111643,3000,Moins de 14
111644,3000,Tarif normal (26-60)
111645,3000,Tarif normal (26-60)
111646,3000,Moins de 26
111647,3000,Tarif normal (26-60)
111648,3000,Tarif normal (26-60)
111649,3000,Moins de 14
111650,3000,Tarif normal (26-60)
111651,3000,Moins de 14
111652,3000,Senior (60+)
111653,3000,Senior (60+)
111654,3000,Tarif normal (26-60)
111655,3000,Moins de 26
111656,3000,Senior (60+)
111657,3000,Tarif normal (26-60)
111658,3000,Moins de 26
111659,3000,Senior (60+)
111660,3001,Senior (60+)
111661,3001,Moins de 26
111662,3001,Tarif normal (26-60)
111663,3001,Moins de 26
111664,3001,Moins de 26
111665,3001,Senior (60+)
111666,3001,Moins de 26
111667,3001,Senior (60+)
111668,3001,Tarif normal (26-60)
111669,3001,Moins de 26
111670,3001,Tarif normal (26-60)
111671,3001,Moins de 14
111672,3001,Senior (60+)
111673,3001,Senior (60+)
111674,3001,Tarif normal (26-60)
111675,3001,Tarif normal (26-60)
111676,3001,Tarif normal (26-60)
111677,3001,Moins de 26
111678,3001,Tarif normal (26-60)
111679,3001,Tarif normal (26-60)
111680,3001,Senior (60+)
111681,3001,Moins de 26
111682,3001,Moins de 26
111683,3001,Moins de 14
111684,3001,Senior (60+)
111685,3001,Senior (60+)
111686,3001,Tarif normal (26-60)
111687,3001,Tarif normal (26-60)
111688,3001,Tarif normal (26-60)
111689,3001,Moins de 26
111690,3001,Moins de 26
111691,3001,Moins de 26
111692,3001,Tarif normal (26-60)
111693,3001,Tarif normal (26-60)
111694,3001,Moins de 26
111695,3001,Senior (60+)
111696,3001,Moins de 26
111697,3001,Tarif normal (26-60)
111698,3001,Tarif normal (26-60)
111699,3001,Moins de 14
111700,3001,Moins de 26
111701,3001,Tarif normal (26-60)
111702,3001,Tarif normal (26-60)
111703,3001,Tarif normal (26-60)
111704,3001,Tarif normal (26-60)
111705,3001,Tarif normal (26-60)
111706,3001,Moins de 26
111707,3001,Senior (60+)
111708,3001,Tarif normal (26-60)
111709,3001,Tarif normal (26-60)
111710,3002,Moins de 26
111711,3002,Tarif normal (26-60)
111712,3002,Senior (60+)
111713,3002,Senior (60+)
111714,3002,Moins de 14
111715,3002,Senior (60+)
111716,3002,Moins de 26
111717,3002,Moins de 14
111718,3002,Moins de 26
111719,3002,Moins de 14
111720,3002,Tarif normal (26-60)
111721,3002,Tarif normal (26-60)
111722,3002,Moins de 14
111723,3002,Tarif normal (26-60)
111724,3002,Tarif normal (26-60)
111725,3002,Senior (60+)
111726,3002,Moins de 14
111727,3002,Moins de 26
111728,3002,Tarif normal (26-60)
111729,3002,Tarif normal (26-60)
111730,3002,Moins de 26
111731,3002,Moins de 26
111732,3002,Tarif normal (26-60)
111733,3002,Moins de 26
111734,3002,Senior (60+)
111735,3002,Senior (60+)
111736,3002,Tarif normal (26-60)
111737,3002,Tarif normal (26-60)
111738,3002,Senior (60+)
111739,3002,Senior (60+)
111740,3002,Senior (60+)
111741,3002,Tarif normal (26-60)
111742,3002,Tarif normal (26-60)
111743,3002,Moins de 26
111744,3002,Tarif normal (26-60)
111745,3002,Senior (60+)
111746,3002,Senior (60+)
111747,3003,Tarif normal (26-60)
111748,3003,Tarif normal (26-60)
111749,3003,Moins de 26
111750,3003,Tarif normal (26-60)
111751,3003,Senior (60+)
111752,3003,Moins de 14
111753,3003,Senior (60+)
111754,3003,Moins de 26
111755,3003,Tarif normal (26-60)
111756,3003,Tarif normal (26-60)
111757,3003,Moins de 14
111758,3003,Moins de 26
111759,3003,Tarif normal (26-60)
111760,3003,Senior (60+)
111761,3003,Tarif normal (26-60)
111762,3003,Senior (60+)
111763,3003,Moins de 14
111764,3003,Tarif normal (26-60)
111765,3003,Tarif normal (26-60)
111766,3003,Tarif normal (26-60)
111767,3003,Moins de 14
111768,3003,Moins de 14
111769,3003,Moins de 14
111770,3003,Tarif normal (26-60)
111771,3003,Moins de 26
111772,3003,Moins de 26
111773,3003,Tarif normal (26-60)
111774,3003,Tarif normal (26-60)
111775,3003,Senior (60+)
111776,3004,Tarif normal (26-60)
111777,3004,Moins de 14
111778,3004,Moins de 14
111779,3004,Tarif normal (26-60)
111780,3004,Moins de 26
111781,3004,Moins de 14
111782,3004,Moins de 26
111783,3004,Moins de 14
111784,3004,Moins de 26
111785,3004,Moins de 26
111786,3004,Senior (60+)
111787,3004,Tarif normal (26-60)
111788,3004,Tarif normal (26-60)
111789,3004,Moins de 14
111790,3004,Tarif normal (26-60)
111791,3004,Senior (60+)
111792,3004,Tarif normal (26-60)
111793,3004,Moins de 26
111794,3004,Moins de 26
111795,3004,Moins de 26
111796,3004,Moins de 26
111797,3004,Tarif normal (26-60)
111798,3004,Moins de 26
111799,3004,Tarif normal (26-60)
111800,3004,Senior (60+)
111801,3004,Tarif normal (26-60)
111802,3004,Moins de 26
111803,3004,Tarif normal (26-60)
111804,3004,Senior (60+)
111805,3004,Tarif normal (26-60)
111806,3004,Senior (60+)
111807,3004,Moins de 26
111808,3004,Moins de 14
111809,3004,Senior (60+)
111810,3004,Moins de 26
111811,3004,Moins de 26
111812,3004,Tarif normal (26-60)
111813,3004,Tarif normal (26-60)
111814,3004,Senior (60+)
111815,3004,Moins de 14
111816,3004,Tarif normal (26-60)
111817,3004,Tarif normal (26-60)
111818,3004,Tarif normal (26-60)
111819,3004,Tarif normal (26-60)
111820,3004,Tarif normal (26-60)
111821,3004,Tarif normal (26-60)
111822,3004,Moins de 26
111823,3004,Senior (60+)
111824,3005,Senior (60+)
111825,3005,Tarif normal (26-60)
111826,3005,Tarif normal (26-60)
111827,3005,Tarif normal (26-60)
111828,3005,Senior (60+)
111829,3005,Tarif normal (26-60)
111830,3005,Tarif normal (26-60)
111831,3005,Senior (60+)
111832,3005,Tarif normal (26-60)
111833,3005,Tarif normal (26-60)
111834,3006,Senior (60+)
111835,3006,Senior (60+)
111836,3006,Senior (60+)
111837,3006,Senior (60+)
111838,3006,Moins de 26
111839,3006,Moins de 26
111840,3006,Senior (60+)
111841,3006,Tarif normal (26-60)
111842,3007,Tarif normal (26-60)
111843,3007,Moins de 14
111844,3007,Tarif normal (26-60)
111845,3007,Moins de 26
111846,3007,Moins de 26
111847,3007,Tarif normal (26-60)
111848,3007,Tarif normal (26-60)
111849,3007,Tarif normal (26-60)
111850,3007,Tarif normal (26-60)
111851,3007,Moins de 26
111852,3007,Senior (60+)
111853,3007,Senior (60+)
111854,3007,Moins de 14
111855,3007,Tarif normal (26-60)
111856,3007,Tarif normal (26-60)
111857,3007,Moins de 14
111858,3007,Moins de 14
111859,3007,Senior (60+)
111860,3007,Tarif normal (26-60)
111861,3007,Senior (60+)
111862,3007,Moins de 26
111863,3007,Moins de 26
111864,3007,Moins de 26
111865,3007,Moins de 14
111866,3007,Moins de 26
111867,3007,Tarif normal (26-60)
111868,3007,Moins de 14
111869,3007,Tarif normal (26-60)
111870,3007,Senior (60+)
111871,3007,Tarif normal (26-60)
111872,3007,Moins de 14
111873,3007,Moins de 14
111874,3007,Moins de 14
111875,3007,Moins de 26
111876,3007,Moins de 14
111877,3007,Moins de 26
111878,3007,Senior (60+)
111879,3007,Senior (60+)
111880,3007,Tarif normal (26-60)
111881,3007,Moins de 14
111882,3007,Senior (60+)
111883,3007,Tarif normal (26-60)
111884,3007,Tarif normal (26-60)
111885,3007,Moins de 26
111886,3007,Tarif normal (26-60)
111887,3007,Senior (60+)
111888,3007,Senior (60+)
111889,3007,Moins de 26
111890,3007,Moins de 14
111891,3007,Moins de 26
111892,3008,Moins de 14
111893,3008,Tarif normal (26-60)
111894,3008,Senior (60+)
111895,3008,Moins de 14
111896,3008,Tarif normal (26-60)
111897,3008,Moins de 26
111898,3008,Moins de 26
111899,3008,Tarif normal (26-60)
111900,3008,Moins de 14
111901,3008,Moins de 26
111902,3008,Moins de 14
111903,3008,Tarif normal (26-60)
111904,3008,Senior (60+)
111905,3008,Tarif normal (26-60)
111906,3008,Senior (60+)
111907,3008,Senior (60+)
111908,3008,Senior (60+)
111909,3008,Moins de 26
111910,3008,Moins de 14
111911,3008,Tarif normal (26-60)
111912,3008,Tarif normal (26-60)
111913,3008,Tarif normal (26-60)
111914,3008,Senior (60+)
111915,3008,Tarif normal (26-60)
111916,3008,Senior (60+)
111917,3008,Moins de 26
111918,3008,Senior (60+)
111919,3008,Tarif normal (26-60)
111920,3008,Tarif normal (26-60)
111921,3008,Senior (60+)
111922,3008,Tarif normal (26-60)
111923,3008,Moins de 26
111924,3008,Moins de 14
111925,3008,Senior (60+)
111926,3008,Moins de 26
111927,3008,Tarif normal (26-60)
111928,3008,Tarif normal (26-60)
111929,3008,Tarif normal (26-60)
111930,3008,Tarif normal (26-60)
111931,3008,Senior (60+)
111932,3008,Moins de 26
111933,3009,Tarif normal (26-60)
111934,3009,Tarif normal (26-60)
111935,3009,Tarif normal (26-60)
111936,3009,Tarif normal (26-60)
111937,3009,Moins de 26
111938,3009,Tarif normal (26-60)
111939,3009,Senior (60+)
111940,3009,Senior (60+)
111941,3009,Tarif normal (26-60)
111942,3009,Moins de 26
111943,3009,Tarif normal (26-60)
111944,3009,Tarif normal (26-60)
111945,3009,Moins de 14
111946,3009,Senior (60+)
111947,3009,Senior (60+)
111948,3009,Senior (60+)
111949,3009,Tarif normal (26-60)
111950,3009,Tarif normal (26-60)
111951,3009,Tarif normal (26-60)
111952,3009,Moins de 14
111953,3009,Senior (60+)
111954,3009,Tarif normal (26-60)
111955,3009,Tarif normal (26-60)
111956,3009,Senior (60+)
111957,3009,Moins de 14
111958,3009,Senior (60+)
111959,3009,Moins de 14
111960,3009,Senior (60+)
111961,3009,Moins de 14
111962,3009,Moins de 26
111963,3009,Tarif normal (26-60)
111964,3009,Moins de 26
111965,3009,Tarif normal (26-60)
111966,3009,Tarif normal (26-60)
111967,3009,Moins de 26
111968,3009,Tarif normal (26-60)
111969,3009,Tarif normal (26-60)
111970,3010,Senior (60+)
111971,3010,Senior (60+)
111972,3010,Senior (60+)
111973,3010,Tarif normal (26-60)
111974,3010,Moins de 26
111975,3010,Moins de 26
111976,3010,Senior (60+)
111977,3010,Moins de 14
111978,3011,Moins de 26
111979,3011,Moins de 14
111980,3011,Senior (60+)
111981,3011,Moins de 26
111982,3011,Moins de 14
111983,3011,Moins de 26
111984,3011,Moins de 26
111985,3011,Tarif normal (26-60)
111986,3011,Tarif normal (26-60)
111987,3011,Moins de 14
111988,3011,Moins de 26
111989,3011,Tarif normal (26-60)
111990,3011,Moins de 14
111991,3011,Tarif normal (26-60)
111992,3011,Moins de 14
111993,3011,Tarif normal (26-60)
111994,3011,Tarif normal (26-60)
111995,3011,Senior (60+)
111996,3011,Senior (60+)
111997,3011,Moins de 14
111998,3011,Senior (60+)
111999,3011,Senior (60+)
112000,3011,Tarif normal (26-60)
112001,3011,Senior (60+)
112002,3011,Tarif normal (26-60)
112003,3011,Moins de 14
112004,3012,Moins de 26
112005,3012,Moins de 14
112006,3012,Tarif normal (26-60)
112007,3012,Tarif normal (26-60)
112008,3012,Moins de 26
112009,3012,Senior (60+)
112010,3012,Senior (60+)
112011,3012,Senior (60+)
112012,3012,Senior (60+)
112013,3012,Tarif normal (26-60)
112014,3012,Moins de 14
112015,3012,Moins de 26
112016,3012,Moins de 26
112017,3012,Moins de 26
112018,3012,Moins de 14
112019,3012,Senior (60+)
112020,3012,Moins de 14
112021,3012,Moins de 14
112022,3012,Senior (60+)
112023,3012,Tarif normal (26-60)
112024,3012,Moins de 14
112025,3012,Moins de 14
112026,3012,Moins de 14
112027,3012,Moins de 14
112028,3012,Senior (60+)
112029,3012,Moins de 26
112030,3012,Moins de 14
112031,3012,Senior (60+)
112032,3012,Senior (60+)
112033,3012,Tarif normal (26-60)
112034,3012,Senior (60+)
112035,3012,Senior (60+)
112036,3012,Moins de 26
112037,3012,Moins de 14
112038,3012,Senior (60+)
112039,3012,Tarif normal (26-60)
112040,3012,Senior (60+)
112041,3012,Moins de 14
112042,3012,Senior (60+)
112043,3012,Moins de 26
112044,3012,Moins de 14
112045,3012,Tarif normal (26-60)
112046,3012,Senior (60+)
112047,3012,Tarif normal (26-60)
112048,3012,Senior (60+)
112049,3012,Tarif normal (26-60)
112050,3012,Moins de 26
112051,3012,Senior (60+)
112052,3012,Tarif normal (26-60)
112053,3012,Tarif normal (26-60)
112054,3012,Senior (60+)
112055,3012,Senior (60+)
112056,3012,Moins de 26
112057,3012,Senior (60+)
112058,3012,Moins de 26
112059,3012,Moins de 14
112060,3012,Moins de 14
112061,3012,Tarif normal (26-60)
112062,3012,Tarif normal (26-60)
112063,3012,Moins de 26
112064,3012,Senior (60+)
112065,3012,Moins de 26
112066,3012,Senior (60+)
112067,3012,Moins de 26
112068,3012,Moins de 26
112069,3012,Moins de 26
112070,3012,Moins de 26
112071,3012,Moins de 14
112072,3012,Tarif normal (26-60)
112073,3012,Moins de 26
112074,3013,Moins de 26
112075,3013,Senior (60+)
112076,3013,Tarif normal (26-60)
112077,3013,Tarif normal (26-60)
112078,3013,Tarif normal (26-60)
112079,3013,Moins de 14
112080,3013,Senior (60+)
112081,3013,Moins de 14
112082,3013,Moins de 26
112083,3013,Tarif normal (26-60)
112084,3013,Senior (60+)
112085,3013,Moins de 26
112086,3013,Tarif normal (26-60)
112087,3013,Senior (60+)
112088,3013,Moins de 14
112089,3013,Moins de 14
112090,3013,Moins de 26
112091,3013,Moins de 26
112092,3013,Tarif normal (26-60)
112093,3013,Tarif normal (26-60)
112094,3013,Moins de 14
112095,3013,Tarif normal (26-60)
112096,3013,Senior (60+)
112097,3013,Tarif normal (26-60)
112098,3013,Senior (60+)
112099,3013,Tarif normal (26-60)
112100,3013,Tarif normal (26-60)
112101,3013,Moins de 14
112102,3013,Moins de 14
112103,3013,Moins de 14
112104,3013,Senior (60+)
112105,3013,Moins de 26
112106,3013,Moins de 26
112107,3013,Tarif normal (26-60)
112108,3013,Moins de 14
112109,3013,Moins de 26
112110,3013,Moins de 14
112111,3013,Senior (60+)
112112,3013,Tarif normal (26-60)
112113,3013,Tarif normal (26-60)
112114,3013,Tarif normal (26-60)
112115,3013,Tarif normal (26-60)
112116,3013,Moins de 26
112117,3013,Moins de 26
112118,3013,Senior (60+)
112119,3013,Senior (60+)
112120,3013,Tarif normal (26-60)
112121,3013,Moins de 14
112122,3014,Tarif normal (26-60)
112123,3014,Tarif normal (26-60)
112124,3014,Moins de 26
112125,3014,Senior (60+)
112126,3014,Moins de 26
112127,3014,Moins de 14
112128,3014,Senior (60+)
112129,3014,Moins de 26
112130,3014,Tarif normal (26-60)
112131,3014,Moins de 26
112132,3014,Moins de 26
112133,3014,Senior (60+)
112134,3014,Tarif normal (26-60)
112135,3014,Senior (60+)
112136,3014,Moins de 14
112137,3014,Tarif normal (26-60)
112138,3014,Tarif normal (26-60)
112139,3014,Senior (60+)
112140,3014,Moins de 26
112141,3014,Senior (60+)
112142,3014,Moins de 14
112143,3014,Moins de 26
112144,3014,Tarif normal (26-60)
112145,3014,Tarif normal (26-60)
112146,3014,Moins de 26
112147,3014,Tarif normal (26-60)
112148,3014,Senior (60+)
112149,3014,Tarif normal (26-60)
112150,3014,Moins de 26
112151,3014,Tarif normal (26-60)
112152,3014,Tarif normal (26-60)
112153,3014,Moins de 14
112154,3014,Moins de 26
112155,3014,Tarif normal (26-60)
112156,3014,Moins de 26
112157,3014,Tarif normal (26-60)
112158,3014,Senior (60+)
112159,3014,Senior (60+)
112160,3014,Tarif normal (26-60)
112161,3014,Moins de 26
112162,3014,Tarif normal (26-60)
112163,3014,Tarif normal (26-60)
112164,3014,Tarif normal (26-60)
112165,3014,Moins de 14
112166,3015,Tarif normal (26-60)
112167,3015,Moins de 26
112168,3015,Moins de 26
112169,3015,Tarif normal (26-60)
112170,3015,Moins de 26
112171,3015,Tarif normal (26-60)
112172,3015,Senior (60+)
112173,3015,Senior (60+)
112174,3015,Tarif normal (26-60)
112175,3015,Tarif normal (26-60)
112176,3015,Moins de 26
112177,3015,Tarif normal (26-60)
112178,3015,Tarif normal (26-60)
112179,3015,Tarif normal (26-60)
112180,3015,Tarif normal (26-60)
112181,3015,Moins de 14
112182,3015,Moins de 14
112183,3015,Tarif normal (26-60)
112184,3015,Moins de 14
112185,3015,Moins de 26
112186,3015,Tarif normal (26-60)
112187,3015,Senior (60+)
112188,3015,Moins de 26
112189,3015,Senior (60+)
112190,3015,Moins de 26
112191,3015,Moins de 26
112192,3015,Tarif normal (26-60)
112193,3015,Moins de 26
112194,3015,Tarif normal (26-60)
112195,3015,Moins de 26
112196,3015,Moins de 14
112197,3015,Moins de 26
112198,3015,Moins de 26
112199,3015,Senior (60+)
112200,3015,Moins de 26
112201,3015,Moins de 26
112202,3015,Tarif normal (26-60)
112203,3015,Tarif normal (26-60)
112204,3015,Moins de 26
112205,3015,Senior (60+)
112206,3015,Moins de 26
112207,3015,Tarif normal (26-60)
112208,3015,Tarif normal (26-60)
112209,3015,Tarif normal (26-60)
112210,3015,Tarif normal (26-60)
112211,3015,Moins de 26
112212,3015,Tarif normal (26-60)
112213,3015,Moins de 26
112214,3015,Tarif normal (26-60)
112215,3015,Senior (60+)
112216,3015,Tarif normal (26-60)
112217,3015,Moins de 26
112218,3015,Senior (60+)
112219,3015,Moins de 26
112220,3015,Moins de 26
112221,3015,Tarif normal (26-60)
112222,3015,Tarif normal (26-60)
112223,3015,Moins de 26
112224,3015,Tarif normal (26-60)
112225,3015,Tarif normal (26-60)
112226,3015,Tarif normal (26-60)
112227,3015,Tarif normal (26-60)
112228,3015,Moins de 14
112229,3016,Senior (60+)
112230,3016,Moins de 14
112231,3016,Tarif normal (26-60)
112232,3016,Senior (60+)
112233,3016,Tarif normal (26-60)
112234,3016,Tarif normal (26-60)
112235,3016,Tarif normal (26-60)
112236,3016,Tarif normal (26-60)
112237,3017,Moins de 26
